   96.00000   30.80000    0.00000    2.90053
   96.00000   30.60000    0.00000    2.90163
   96.00000   30.40000    0.00000    2.90385
   96.00000   30.20000    0.00000    2.90719
   96.00000   30.00000    0.00000    2.91166
   96.00000   29.80000    0.00000    2.91729
   96.00000   29.60000    0.00000    2.92410
   96.00000   29.40000    0.00000    2.93208
   96.00000   29.20000    0.00000    2.94124
   96.00000   29.00000    0.00000    2.95154
   96.00000   28.80000    0.00000    2.96293
   96.00000   28.60000    0.00000    2.97531
   96.00000   28.40000    0.00000    2.98856
   96.00000   28.20000    0.00000    3.00254
   96.00000   28.00000    0.00000    3.01709
   96.00000   27.80000    0.00000    3.03203
   96.00000   27.60000    0.00000    3.04723
   96.00000   27.40000    0.00000    3.06253
   96.00000   27.20000    0.00000    3.07780
   96.00000   27.00000    0.00000    3.09294
   96.00000   26.80000    0.00000    3.10785
   96.00000   26.60000    0.00000    3.12247
   96.00000   26.40000    0.00000    3.13676
   96.00000   26.20000    0.00000    3.15074
   96.00000   26.00000    0.00000    3.16448
   96.00000   25.80000    0.00000    3.17804
   96.00000   25.60000    0.00000    3.19153
   96.00000   25.40000    0.00000    3.20501
   96.00000   25.20000    0.00000    3.21849
   96.00000   25.00000    0.00000    3.23190
   96.00000   24.80000    0.00000    3.24513
   96.00000   24.60000    0.00000    3.25804
   96.00000   24.40000    0.00000    3.27048
   96.00000   24.20000    0.00000    3.28232
   96.00000   24.00000    0.00000    3.29339
   96.00000   23.80000    0.00000    3.30357
   96.00000   23.60000    0.00000    3.31277
   96.00000   23.40000    0.00000    3.32093
   96.00000   23.20000    0.00000    3.32808
   96.00000   23.00000    0.00000    3.33427
   96.00000   22.80000    0.00000    3.33960
   96.00000   22.60000    0.00000    3.34418
   96.00000   22.40000    0.00000    3.34812
   96.00000   22.20000    0.00000    3.35153
   96.00000   22.00000    0.00000    3.35449
   96.00000   21.80000    0.00000    3.35708
   96.00000   21.60000    0.00000    3.35935
   96.00000   21.40000    0.00000    3.36134
   96.00000   21.20000    0.00000    3.36306
   96.00000   21.00000    0.00000    3.36453
   96.00000   20.80000    0.00000    3.36575
   96.00000   20.60000    0.00000    3.36673
   96.00000   20.40000    0.00000    3.36746
   96.00000   20.20000    0.00000    3.36795
   96.00000   20.00000    0.00000    3.36820
   96.20000   30.80000    0.00000    2.90005
   96.20000   30.60000    0.00000    2.90116
   96.20000   30.40000    0.00000    2.90339
   96.20000   30.20000    0.00000    2.90674
   96.20000   30.00000    0.00000    2.91124
   96.20000   29.80000    0.00000    2.91691
   96.20000   29.60000    0.00000    2.92379
   96.20000   29.40000    0.00000    2.93187
   96.20000   29.20000    0.00000    2.94116
   96.20000   29.00000    0.00000    2.95165
   96.20000   28.80000    0.00000    2.96326
   96.20000   28.60000    0.00000    2.97589
   96.20000   28.40000    0.00000    2.98941
   96.20000   28.20000    0.00000    3.00362
   96.20000   28.00000    0.00000    3.01836
   96.20000   27.80000    0.00000    3.03343
   96.20000   27.60000    0.00000    3.04866
   96.20000   27.40000    0.00000    3.06389
   96.20000   27.20000    0.00000    3.07900
   96.20000   27.00000    0.00000    3.09387
   96.20000   26.80000    0.00000    3.10841
   96.20000   26.60000    0.00000    3.12255
   96.20000   26.40000    0.00000    3.13626
   96.20000   26.20000    0.00000    3.14957
   96.20000   26.00000    0.00000    3.16257
   96.20000   25.80000    0.00000    3.17541
   96.20000   25.60000    0.00000    3.18824
   96.20000   25.40000    0.00000    3.20119
   96.20000   25.20000    0.00000    3.21431
   96.20000   25.00000    0.00000    3.22754
   96.20000   24.80000    0.00000    3.24076
   96.20000   24.60000    0.00000    3.25381
   96.20000   24.40000    0.00000    3.26652
   96.20000   24.20000    0.00000    3.27874
   96.20000   24.00000    0.00000    3.29027
   96.20000   23.80000    0.00000    3.30093
   96.20000   23.60000    0.00000    3.31056
   96.20000   23.40000    0.00000    3.31909
   96.20000   23.20000    0.00000    3.32651
   96.20000   23.00000    0.00000    3.33290
   96.20000   22.80000    0.00000    3.33836
   96.20000   22.60000    0.00000    3.34304
   96.20000   22.40000    0.00000    3.34706
   96.20000   22.20000    0.00000    3.35054
   96.20000   22.00000    0.00000    3.35357
   96.20000   21.80000    0.00000    3.35623
   96.20000   21.60000    0.00000    3.35858
   96.20000   21.40000    0.00000    3.36064
   96.20000   21.20000    0.00000    3.36243
   96.20000   21.00000    0.00000    3.36397
   96.20000   20.80000    0.00000    3.36525
   96.20000   20.60000    0.00000    3.36628
   96.20000   20.40000    0.00000    3.36705
   96.20000   20.20000    0.00000    3.36757
   96.20000   20.00000    0.00000    3.36783
   96.40000   30.80000    0.00000    2.89911
   96.40000   30.60000    0.00000    2.90023
   96.40000   30.40000    0.00000    2.90246
   96.40000   30.20000    0.00000    2.90584
   96.40000   30.00000    0.00000    2.91039
   96.40000   29.80000    0.00000    2.91614
   96.40000   29.60000    0.00000    2.92315
   96.40000   29.40000    0.00000    2.93143
   96.40000   29.20000    0.00000    2.94102
   96.40000   29.00000    0.00000    2.95190
   96.40000   28.80000    0.00000    2.96401
   96.40000   28.60000    0.00000    2.97722
   96.40000   28.40000    0.00000    2.99132
   96.40000   28.20000    0.00000    3.00609
   96.40000   28.00000    0.00000    3.02126
   96.40000   27.80000    0.00000    3.03660
   96.40000   27.60000    0.00000    3.05190
   96.40000   27.40000    0.00000    3.06700
   96.40000   27.20000    0.00000    3.08174
   96.40000   27.00000    0.00000    3.09603
   96.40000   26.80000    0.00000    3.10976
   96.40000   26.60000    0.00000    3.12285
   96.40000   26.40000    0.00000    3.13528
   96.40000   26.20000    0.00000    3.14710
   96.40000   26.00000    0.00000    3.15847
   96.40000   25.80000    0.00000    3.16965
   96.40000   25.60000    0.00000    3.18096
   96.40000   25.40000    0.00000    3.19269
   96.40000   25.20000    0.00000    3.20499
   96.40000   25.00000    0.00000    3.21780
   96.40000   24.80000    0.00000    3.23096
   96.40000   24.60000    0.00000    3.24428
   96.40000   24.40000    0.00000    3.25762
   96.40000   24.20000    0.00000    3.27074
   96.40000   24.00000    0.00000    3.28337
   96.40000   23.80000    0.00000    3.29517
   96.40000   23.60000    0.00000    3.30582
   96.40000   23.40000    0.00000    3.31517
   96.40000   23.20000    0.00000    3.32320
   96.40000   23.00000    0.00000    3.33001
   96.40000   22.80000    0.00000    3.33577
   96.40000   22.60000    0.00000    3.34065
   96.40000   22.40000    0.00000    3.34483
   96.40000   22.20000    0.00000    3.34846
   96.40000   22.00000    0.00000    3.35163
   96.40000   21.80000    0.00000    3.35445
   96.40000   21.60000    0.00000    3.35695
   96.40000   21.40000    0.00000    3.35918
   96.40000   21.20000    0.00000    3.36113
   96.40000   21.00000    0.00000    3.36281
   96.40000   20.80000    0.00000    3.36423
   96.40000   20.60000    0.00000    3.36536
   96.40000   20.40000    0.00000    3.36622
   96.40000   20.20000    0.00000    3.36679
   96.40000   20.00000    0.00000    3.36708
   96.60000   30.80000    0.00000    2.89771
   96.60000   30.60000    0.00000    2.89883
   96.60000   30.40000    0.00000    2.90108
   96.60000   30.20000    0.00000    2.90449
   96.60000   30.00000    0.00000    2.90909
   96.60000   29.80000    0.00000    2.91495
   96.60000   29.60000    0.00000    2.92214
   96.60000   29.40000    0.00000    2.93073
   96.60000   29.20000    0.00000    2.94080
   96.60000   29.00000    0.00000    2.95236
   96.60000   28.80000    0.00000    2.96535
   96.60000   28.60000    0.00000    2.97961
   96.60000   28.40000    0.00000    2.99484
   96.60000   28.20000    0.00000    3.01062
   96.60000   28.00000    0.00000    3.02659
   96.60000   27.80000    0.00000    3.04243
   96.60000   27.60000    0.00000    3.05787
   96.60000   27.40000    0.00000    3.07270
   96.60000   27.20000    0.00000    3.08680
   96.60000   27.00000    0.00000    3.10007
   96.60000   26.80000    0.00000    3.11243
   96.60000   26.60000    0.00000    3.12374
   96.60000   26.40000    0.00000    3.13394
   96.60000   26.20000    0.00000    3.14313
   96.60000   26.00000    0.00000    3.15153
   96.60000   25.80000    0.00000    3.15964
   96.60000   25.60000    0.00000    3.16809
   96.60000   25.40000    0.00000    3.17754
   96.60000   25.20000    0.00000    3.18831
   96.60000   25.00000    0.00000    3.20030
   96.60000   24.80000    0.00000    3.21325
   96.60000   24.60000    0.00000    3.22697
   96.60000   24.40000    0.00000    3.24140
   96.60000   24.20000    0.00000    3.25627
   96.60000   24.00000    0.00000    3.27109
   96.60000   23.80000    0.00000    3.28516
   96.60000   23.60000    0.00000    3.29781
   96.60000   23.40000    0.00000    3.30869
   96.60000   23.20000    0.00000    3.31780
   96.60000   23.00000    0.00000    3.32533
   96.60000   22.80000    0.00000    3.33156
   96.60000   22.60000    0.00000    3.33678
   96.60000   22.40000    0.00000    3.34121
   96.60000   22.20000    0.00000    3.34507
   96.60000   22.00000    0.00000    3.34848
   96.60000   21.80000    0.00000    3.35155
   96.60000   21.60000    0.00000    3.35433
   96.60000   21.40000    0.00000    3.35684
   96.60000   21.20000    0.00000    3.35906
   96.60000   21.00000    0.00000    3.36100
   96.60000   20.80000    0.00000    3.36263
   96.60000   20.60000    0.00000    3.36394
   96.60000   20.40000    0.00000    3.36493
   96.60000   20.20000    0.00000    3.36559
   96.60000   20.00000    0.00000    3.36592
   96.80000   30.80000    0.00000    2.89587
   96.80000   30.60000    0.00000    2.89699
   96.80000   30.40000    0.00000    2.89924
   96.80000   30.20000    0.00000    2.90265
   96.80000   30.00000    0.00000    2.90729
   96.80000   29.80000    0.00000    2.91325
   96.80000   29.60000    0.00000    2.92064
   96.80000   29.40000    0.00000    2.92965
   96.80000   29.20000    0.00000    2.94042
   96.80000   29.00000    0.00000    2.95306
   96.80000   28.80000    0.00000    2.96755
   96.80000   28.60000    0.00000    2.98366
   96.80000   28.40000    0.00000    3.00090
   96.80000   28.20000    0.00000    3.01852
   96.80000   28.00000    0.00000    3.03590
   96.80000   27.80000    0.00000    3.05259
